,open,close,high,low,volume,total_turnover,SZZSopen,SZZSclose,SZZShigh,SZZSlow,SZZSvolume,SZZStotal_turnover,HS300open,HS300close,HS300high,HS300low,HS300volume,HS300total_turnover,SZCZopen,SZCZclose,SZCZhigh,SZCZlow,SZCZvolume,SZCZtotal_turnover
2009/6/4,3373.38,3375.87,3384.36,3321.27,6513106000,57924204000,2753.25,2767.24,2778.24,2728.2,17087892800,1.7953E+11,2924.27,2953.75,2961.04,2899.67,13012771200,1.53771E+11,10651.159,10733.716,10800.236,10567.432,1572679516,23106418770
2009/6/5,3379.92,3355.778,3393.077,3352.628,5816471500,51543448301,2783.859,2753.891,2791.649,2750.377,14664811300,1.54008E+11,2966.065,2939.306,2975.175,2937.18,10847632400,1.31348E+11,10763.515,10667.106,10817.037,10655.346,1497730795,23927621927
2009/6/8,3355.911,3350.238,3380.714,3321.765,5272072400,47467261930,2753.345,2768.336,2795.149,2729.028,13323144700,1.39056E+11,2937.635,2948.478,2978.233,2912.487,9611636600,1.14539E+11,10651.179,10611.749,10736.392,10524.446,1142648517,17549868668
2009/6/9,3347.856,3366.911,3366.911,3282,5632299400,48034536075,2766.51,2787.887,2788.366,2721.854,13260156700,1.33368E+11,2948.949,2960.556,2960.902,2892.718,9198988600,1.08747E+11,10648.057,10740.086,10740.086,10497.369,1201070621,19421337595
2009/6/10,3373.029,3403.208,3403.281,3363.883,6120367600,51214797853,2796.903,2816.247,2820.575,2789.996,14526718800,1.44165E+11,2972.423,2989.595,2995.699,2966.585,10179003900,1.16455E+11,10819.315,10820.738,10882.503,10754.027,1143246963,18011889204
2009/6/11,3399.551,3382.997,3422.131,3363.973,6096411200,51232496633,2812.279,2797.32,2828.739,2787.449,13411487700,1.32679E+11,2982.969,2961.629,3000.857,2951.273,8711599700,1.0189E+11,10803.542,10699.909,10858.702,10658.968,979268100,15694164000
2009/6/12,3376.595,3309.587,3391.374,3281.248,5553930700,47444324465,2793.968,2743.762,2812.679,2722.217,12769465100,1.23857E+11,2955.569,2906.286,2976.864,2883.318,8006706700,92135559576,10676.692,10524.134,10768.749,10440.111,915047922,14022948759
2009/6/15,3303.739,3356.714,3356.714,3296.579,4094414500,34958700221,2743.031,2789.549,2790.977,2727.739,10622501300,1.08611E+11,2911.423,2966.192,2967.099,2898.067,7435209000,92689634822,10578.641,10768.961,10768.961,10522.773,1033141998,17629246562
2009/6/16,3330.628,3349.35,3357.441,3317.829,4079970300,35431874726,2762.741,2776.022,2797.483,2753.694,10338332700,1.08277E+11,2936.508,2961.22,2979.413,2929.041,7017924200,89928387200,10655.993,10797.198,10851.703,10614.034,1113419529,18510827279
2009/6/17,3346.653,3403.962,3406.913,3334.168,4898256700,41820824957,2771.521,2810.123,2813.613,2744.218,11078374200,1.17978E+11,2957.576,3010.588,3017.409,2930.494,7729311800,99945527361,10782.646,11040.485,11077.416,10688.063,1325094269,20532842798
2009/6/18,3410.629,3431.281,3432.09,3406.326,5963087100,52809180252,2812.989,2853.903,2855.415,2810.853,13884269400,1.47269E+11,3014.437,3057.428,3061.747,3014.437,9628131600,1.22777E+11,11046.558,11151.628,11198.371,11046.558,1307869015,21956353455
2009/6/19,3433.201,3434.055,3448.842,3415.751,6473725100,56530019401,2861.177,2880.492,2886.499,2847.358,15302336200,1.51321E+11,3061.903,3080.001,3086.72,3047.27,10251806900,1.19434E+11,11166.642,11242.287,11270.617,11099.656,1277105862,20951231509
2009/6/22,3451.866,3405.13,3454.895,3393.324,5753125900,49661979365,2900.572,2896.302,2923.236,2884.131,14697220000,1.4802E+11,3106.387,3082.563,3116.155,3072.534,10395258300,1.22685E+11,11315.921,11190.708,11354.731,11148.227,1380264518,21521722519
2009/6/23,3365.241,3392.112,3421.237,3353.025,4905319700,41856428791,2853.491,2892.697,2941.055,2841.902,14446526700,1.44529E+11,3036.404,3083.895,3128.527,3028.454,11150673400,1.27095E+11,11019.705,11125.659,11286.63,10941.322,1354326915,20302109199
2009/6/24,3394.77,3431.444,3431.444,3384.476,4976474900,43397162184,2889.046,2922.299,2923.47,2880.285,14057426000,1.46582E+11,3079.495,3120.73,3121.207,3068.242,10942431300,1.32431E+11,11120.844,11381.637,11381.637,11105.309,1441795295,23131583348
2009/6/25,3435.002,3427.473,3441.582,3411.527,5137264500,44201454809,2926.62,2925.046,2946.898,2909.09,11961302000,1.29317E+11,3125.662,3117.921,3141.166,3103.871,8280688700,1.07707E+11,11410.57,11385.881,11490.772,11332.733,1072391515,18103130892
2009/6/26,3433.725,3448.461,3453.614,3419.369,5012471800,44240557675,2930.502,2928.211,2937.614,2910.345,10956072000,1.15288E+11,3126.228,3128.421,3137.082,3109.316,7050090800,88663497082,11425.616,11413.168,11462.225,11334.624,782823365,14138862621
2009/6/29,3451.778,3476.788,3484.231,3444.979,5934657600,52383611635,2930.313,2975.314,2976.922,2918.39,12854377400,1.36898E+11,3132.113,3179.972,3182.415,3122.164,8499707500,1.07539E+11,11423.465,11605.511,11655.256,11370.104,1047143179,17411344086
2009/6/30,3483.578,3452.263,3484.944,3439.768,5349181600,47235004980,2990.118,2959.362,2997.272,2953.364,12581395800,1.43702E+11,3191.641,3166.474,3195.716,3159.626,8678234700,1.18926E+11,11644.901,11566.611,11672.703,11541.941,992848228,17072097521
2009/7/1,3446.446,3503.754,3503.754,3444.47,6084860100,55239860941,2950.169,3008.15,3009.706,2947.69,13825013300,1.53788E+11,3153.537,3237.903,3238.792,3150.654,9695056500,1.29831E+11,11529.543,11848.748,11849.285,11504.754,1148613880,19773955438
2009/7/2,3516.309,3540.509,3540.641,3500.891,7183765200,65457124837,3015.077,3060.254,3062.564,3015.077,16196028400,1.81106E+11,3248.204,3282.359,3285.093,3247.573,11298929400,1.52595E+11,11875.861,11970.721,11987.255,11858.069,1291655279,22022926166
2009/7/3,3519.695,3584.858,3584.858,3507.178,7513046300,69740531204,3035.814,3088.367,3088.862,3029.546,15946794600,1.77438E+11,3254.93,3327.135,3327.669,3249.11,10573259200,1.42531E+11,11873.178,12258.794,12261.908,11845.083,1226575128,21137662034
2009/7/6,3593.624,3592.64,3601.912,3557.667,7451406500,70797470967,3091.478,3124.667,3128.31,3090.099,18323731600,2.03906E+11,3333.096,3374.753,3378.055,3333.096,13526404900,1.75857E+11,12301.922,12489.925,12508.589,12301.922,1652482639,27575464662
2009/7/7,3588.669,3589.187,3616.166,3563.273,7132237900,65799669147,3118.268,3089.45,3130.067,3077.476,17877574100,1.88053E+11,3368.33,3340.493,3393.224,3327.354,12960079900,1.60451E+11,12450.639,12362.442,12593.811,12306.657,1540882363,25599411328
2009/7/8,3567.591,3633.433,3640.337,3560.11,6014804100,56294034230,3057.46,3080.774,3097.964,3011.214,15548918100,1.7073E+11,3306.428,3352.269,3368.066,3261.32,11386759200,1.47303E+11,12225.631,12488.581,12530.898,12096.844,1298076808,22089136464
2009/7/9,3637.388,3701.79,3701.79,3631.297,7523964700,72900659346,3073.518,3123.035,3123.51,3064.209,16728788200,1.84341E+11,3348.221,3396.304,3396.483,3334.68,11308152300,1.4825E+11,12491.515,12637.936,12652.076,12444.538,1306603007,22329844482
2009/7/10,3706.56,3719.97,3747.122,3697.98,7785624900,74303351573,3124.789,3113.932,3140.044,3099.987,16116226900,1.78157E+11,3398.911,3398.31,3428.029,3375.965,10617491200,1.40746E+11,12640.204,12706.007,12814.002,12602.931,1256469523,21089355185
2009/7/13,3711.447,3754.344,3782.109,3705.433,7567251600,73043441518,3098.956,3080.556,3112.875,3076.302,15661005700,1.72773E+11,3382.574,3361.011,3403.74,3358.518,9961965100,1.32301E+11,12705.484,12660.545,12795.384,12640.514,982549014,17475952608
2009/7/14,3762.319,3813.876,3813.876,3762.319,7436959400,71842671765,3088.58,3145.157,3147.592,3088.58,16168847900,1.7831E+11,3375.873,3454.753,3454.753,3375.873,10752042500,1.43258E+11,12752.077,12991.064,12991.064,12752.077,1318033047,23370796249
2009/7/15,3824.326,3848.632,3850.962,3820.242,8436083500,82599123419,3156.625,3188.551,3188.91,3156.625,19591147900,2.17648E+11,3467.132,3493.305,3497.508,3467.132,13348300200,1.76773E+11,13027.663,13079.256,13112.342,12977.662,1547101061,27836928295
2009/7/16,3860.68,3829.207,3873.333,3821.242,8434861800,84405704814,3209.775,3183.742,3221.068,3175.957,19123018400,2.18406E+11,3516.778,3501.24,3543.019,3489.562,12931332900,1.78974E+11,13158.967,13081.89,13222.498,13031.701,1616031251,30621530968
2009/7/17,3827.252,3852.863,3862.288,3809.498,7608516800,76006659794,3181.063,3189.741,3197.231,3158.566,16469067200,1.86627E+11,3499.51,3519.809,3527.465,3482.871,10654970400,1.4614E+11,13058.275,13129.477,13183.328,12988.728,1149836263,20713624120
2009/7/20,3863.472,3919.426,3919.448,3855.774,9016103900,92728442708,3203.888,3266.92,3269.18,3192.904,19887079500,2.34138E+11,3532.519,3591.123,3594.872,3515.534,13646853900,1.8969E+11,13150.913,13381.215,13381.215,13069.842,1550124596,28126992096
2009/7/21,3922.109,3824.288,3922.571,3814.922,8937103500,90115333385,3275.667,3213.206,3279.587,3207.501,19756589700,2.32284E+11,3603.402,3539.832,3610.326,3533.162,13060096100,1.84935E+11,13380.573,13177.212,13420.919,13158.587,1467596593,26909917155
2009/7/22,3817.865,3894.563,3894.694,3817.865,7717383500,79176385388,3207.987,3296.615,3301.427,3207.257,16821304300,2.05904E+11,3532.632,3606.924,3607.371,3532.384,11523854600,1.68878E+11,13113.663,13353.211,13378.913,13111.826,1197690458,22829736308
2009/7/23,3900.015,3933.113,3933.113,3892.651,7661439900,77959608431,3301.103,3328.49,3331.063,3289.224,16639775200,1.954E+11,3613.598,3651.969,3653.837,3596.364,11638160900,1.6098E+11,13374.751,13521.654,13528.54,13326.75,1405526679,24646455180
2009/7/24,3945.237,3907.967,3952.317,3831.396,8262575600,84419752596,3343.756,3372.603,3398.049,3306.911,18973867600,2.23587E+11,3672.206,3667.556,3687.493,3591.88,12797935200,1.82205E+11,13602.238,13531.719,13660.277,13276.197,1367122677,27401566969
2009/7/27,3918.267,3972.644,3972.668,3914.317,7928386600,84329127787,3377.716,3435.212,3435.933,3376.286,19762363400,2.40591E+11,3680.15,3743.626,3744.242,3669.508,13880804000,2.00824E+11,13599.658,13743.402,13751.744,13465.72,1499830412,29296649886
2009/7/28,3974.006,4022.91,4023.013,3936.205,8828133600,92018596162,3434.32,3438.371,3439.924,3392.428,20424581900,2.43639E+11,3745.549,3755.818,3756.782,3705.045,14626788500,2.10479E+11,13785.85,13836.656,13881.136,13634.794,1990453782,40307106578
2009/7/29,4013.033,3764.64,4019.195,3678.888,9463768400,94818134515,3419.991,3266.432,3454.019,3174.214,27580119700,2.96926E+11,3741.784,3558.508,3765.59,3453.641,16740612600,2.2656E+11,13778.576,13070.595,13810.086,12720.047,1886587134,37074773584
2009/7/30,3773.148,3803.124,3830.351,3670.905,6983696700,69297629393,3281.203,3321.56,3336.64,3215.753,19801021300,2.19805E+11,3587.047,3634.818,3656.922,3511.291,13496887900,1.85494E+11,13141.757,13272.531,13377.006,12796.295,1823458419,34470177573
2009/7/31,3826.193,3928.584,3933.37,3816.471,7525916700,76812843931,3354.679,3412.062,3414.145,3333.718,19371437500,2.23913E+11,3670.191,3734.622,3735.804,3635.548,13223983400,1.84432E+11,13387.883,13670.718,13671.134,13250.497,1538307316,29364269213
2009/8/3,3944.697,4020.266,4020.625,3928.927,8510728000,87743316310,3429.693,3462.59,3465.173,3398.448,20081370600,2.36322E+11,3754.218,3787.033,3789.935,3716.573,13641589900,1.98441E+11,13735.084,13856.992,13867.712,13582.344,1771598319,35304475149
2009/8/4,4024.681,4069.346,4071.129,3975.507,9365029700,98052184307,3477.112,3471.442,3478.01,3404.818,21149015400,2.51125E+11,3803.061,3786.615,3803.061,3712.431,14103573900,2.05134E+11,13924.915,13904.546,13929.982,13603.001,1627627072,32527657682
2009/8/5,4065.426,4069.338,4099.527,3993.107,8879334900,94016657135,3467.047,3428.501,3468.097,3385.424,20250254300,2.40942E+11,3781.401,3740.936,3789.127,3691.976,13344445300,1.94012E+11,13895.693,13782.941,13943.443,13572.817,1485490951,29985006637
2009/8/6,4040.222,4015.421,4093.701,3946.59,7872967200,84495679177,3401.479,3356.33,3419.744,3309.606,17482737400,2.16978E+11,3707.907,3663.12,3739.578,3602.575,11810152500,1.78406E+11,13660.389,13495.969,13781.806,13268.303,1550939001,30013754187
2009/8/7,4008.225,3893.125,4036.204,3875.756,6669500800,71025079991,3352.659,3260.69,3374.461,3244.101,15316000700,1.84966E+11,3655.462,3555.095,3686.543,3539.697,10057575100,1.48656E+11,13459.42,12975.257,13569.635,12943.836,1270724534,24558426986
2009/8/10,3935.045,3933.047,3970.177,3857.5,5381069200,57236081881,3287.759,3249.76,3307.885,3201.06,12668373800,1.53092E+11,3589.716,3544.539,3613.457,3485.364,8487068100,1.26565E+11,13109.324,12973.649,13243.819,12745.897,1077374702,21440106975
2009/8/11,3946.151,3953.293,3964.422,3900.058,4464043500,47678940455,3261.406,3264.726,3273.021,3222.707,10375229700,1.22591E+11,3558.645,3556.375,3569.15,3509.717,6449719700,95318920590,13033.088,13137.106,13198.835,12943.915,978776372,18137364909
2009/8/12,3944.344,3770.137,3944.344,3762.236,5383301800,55199682634,3255.985,3112.719,3255.986,3104.565,13444746300,1.57503E+11,3546.5,3397.4,3546.5,3390.361,9253538600,1.31868E+11,13091.959,12591.662,13101.994,12547.418,1240543038,22674284434
2009/8/13,3772.668,3778.14,3800.529,3705.368,4270992500,43660013555,3112.573,3140.56,3150.365,3060.119,11693422600,1.38622E+11,3398.889,3440.82,3448.862,3338.848,8708180000,1.23584E+11,12622.753,12802.906,12834.083,12383.19,1110655169,20737648209
2009/8/14,3780.394,3609.698,3789.754,3609.658,5072646400,50461646276,3138.146,3046.972,3146.005,3039.305,12581559200,1.46317E+11,3437.951,3344.462,3454.945,3334.729,8824862700,1.26573E+11,12807.44,12499.749,12924.201,12472.944,1156079534,22460038279
2009/8/17,3558.321,3358.103,3571.817,3356.201,4821366700,45055756542,2994.866,2870.63,3020.264,2867.394,12505895900,1.37505E+11,3283.436,3140.271,3319.804,3137.477,9172390200,1.21243E+11,12269.491,11668.8,12378.005,11652.915,1254685145,20855315066
2009/8/18,3326.866,3424.775,3436.479,3310.898,3812622600,34735016054,2845.335,2910.884,2920.639,2827.113,10625152600,1.17885E+11,3110.708,3171.986,3186.815,3083.203,7734303500,1.00691E+11,11527.696,11773.302,11833.031,11466.994,951011319,16454775648
2009/8/19,3427.099,3247.526,3436.952,3215.547,4390591800,39910161331,2916.095,2785.584,2929.063,2761.395,11446946400,1.22265E+11,3178.281,3014.568,3183.007,2982.222,8160402000,1.04779E+11,11818,11209.925,11833.967,11072.606,1106010109,18602237437
2009/8/20,3247.209,3374.351,3378.807,3239.825,4296083700,39189781068,2798.37,2911.582,2914.64,2798.37,11003908600,1.22097E+11,3021.251,3144.39,3146.568,3021.251,7951921600,1.07656E+11,11193.028,11648.353,11667.979,11193.028,1167097764,19954152787
2009/8/21,3366.461,3468.042,3469.067,3344.309,5158048800,48523629526,2905.053,2960.771,2969.521,2883.273,12679030100,1.37911E+11,3135.373,3203.624,3221.166,3113.704,8661680500,1.13911E+11,11602.306,11892.017,11981.484,11542.395,1121272384,19322626170
2009/8/24,3472.493,3541.804,3556.712,3449.221,5460754900,53333730326,2982.192,2993.429,3004.904,2944.923,12287572100,1.38834E+11,3222.397,3229.6,3241.524,3178.856,8041406800,1.10908E+11,11962.76,12075.797,12126.864,11847.517,1058446511,18869481270
2009/8/25,3523.815,3485.924,3523.815,3384.445,5982545200,57938441896,2980.1,2915.803,2980.1,2823.637,14523618000,1.6095E+11,3210.851,3109.83,3210.851,3019.119,9753013900,1.28446E+11,12009.563,11688.174,12009.563,11332.387,1255800293,21489001427
2009/8/26,3466.215,3595.115,3622.666,3444.816,5966770200,58697217358,2889.735,2967.595,2995.803,2872.264,13042535400,1.43734E+11,3082.68,3172.386,3203.786,3065.463,8203640400,1.09792E+11,11598.575,11995.025,12101.815,11546.249,1112909488,19817100727
2009/8/27,3585.368,3629.513,3662.473,3557.766,6542605700,62666472301,2947.827,2946.395,2988.028,2909.893,13674590400,1.45247E+11,3149.566,3156.301,3212.27,3116.894,8012520100,1.03605E+11,11868.663,11897.735,12148.18,11760.962,1078370353,18520145913
2009/8/28,3615.075,3531.41,3627.366,3512.432,4827620600,45945183890,2938.423,2860.688,2949.432,2843.109,12304850000,1.33754E+11,3152.037,3046.781,3168.191,3030.731,8401794600,1.08787E+11,11880.028,11450.079,11963.524,11418.052,1110473184,19155112129
2009/8/31,3477.116,3277.997,3477.116,3276.108,4731422800,43255410397,2817.629,2667.745,2817.629,2662.997,11824625000,1.24637E+11,3003.543,2830.271,3003.543,2825.767,8451731100,1.05568E+11,11297.463,10585.085,11297.463,10561.741,1275264834,20068301164
2009/9/1,3242.929,3245.274,3319.717,3207.268,3739287600,33234621981,2649.168,2683.724,2727.077,2639.759,9804258500,1.01721E+11,2804.584,2843.7,2901.277,2795.486,7053530600,87743214169,10463.037,10614.284,10855.28,10387.417,1167493109,17859811874
2009/9/2,3229.021,3265.074,3279.098,3195.852,3105849800,26998810400,2681.33,2714.974,2729.706,2669.217,8393471400,88188217124,2824.641,2890.926,2904.786,2813.618,6084338600,76293192942,10503.394,10738.953,10811.577,10462.113,939609279,14605345291
2009/9/3,3266.18,3427.442,3437.159,3262.967,4794651300,43515606419,2722.305,2845.024,2854.161,2715.619,12989025100,1.38875E+11,2898.449,3051.964,3059.987,2892.649,9315744700,1.18821E+11,10772.756,11404.052,11445.361,10765.013,1365647067,21394503295
2009/9/4,3422.954,3489.063,3509.282,3408.083,5383360500,50781322255,2841.171,2861.609,2875.983,2827.576,12888993600,1.42235E+11,3055.347,3077.142,3099.385,3038.99,8698471500,1.16182E+11,11416.655,11519.681,11609.475,11369.855,1220697988,20432411011
2009/9/7,3503.003,3527.254,3564.65,3487.493,5832011700,56322210380,2877.622,2881.116,2919.35,2860,13118281200,1.46736E+11,3097.789,3104.208,3153.227,3078.126,8279074000,1.13813E+11,11591.635,11635.45,11837.506,11526.961,1175513800,20260712563
2009/9/8,3505.443,3592.806,3592.806,3473.181,5578516600,55980453409,2865.695,2930.475,2931.23,2831.852,12792938400,1.48628E+11,3084.199,3170.967,3170.967,3047.3,8396563400,1.17969E+11,11548.251,11923.336,11923.336,11425.502,1237781271,21285410705
2009/9/9,3598.014,3613.41,3616.254,3556.314,5587916100,56137109537,2944.174,2946.259,2962.287,2900.111,13075449400,1.53301E+11,3188.311,3194.909,3207.388,3143.739,9119115500,1.31814E+11,12000.096,12047.224,12097.61,11828.876,1468921040,27502423842
2009/9/10,3598.266,3581.683,3624.756,3558.616,4919302300,48294075772,2934.958,2924.883,2958.954,2911.212,10589485700,1.1696E+11,3179.187,3162.914,3204.124,3150.172,6656600700,91467422572,11954.83,11887.023,12066.162,11849.481,1018339470,18270994564
2009/9/11,3567.62,3641.816,3659.439,3565.868,5352228700,52031226521,2917.193,2989.792,2999.328,2915.904,12324666600,1.37963E+11,3152.815,3238.133,3253.452,3152.689,8068966000,1.08989E+11,11839.081,12096.264,12173.202,11834.467,995549755,17923228089
2009/9/14,3653.469,3736.576,3744.834,3652.577,6999641200,69266897945,2990.933,3026.741,3033.083,2984.835,14371122500,1.57102E+11,3248.348,3293.394,3298.905,3240.534,8739388300,1.17065E+11,12145.843,12385.06,12387.559,12128.459,1085480447,19570038976
2009/9/15,3742.445,3775.213,3791.841,3718.881,7136290900,70906100685,3029.097,3033.728,3050.426,2999.433,14446775500,1.60037E+11,3298.81,3302.642,3325.743,3264.949,8709217700,1.16411E+11,12406.056,12438.243,12530.067,12306.253,948924676,17997900922
2009/9/16,3764.567,3781.064,3808.895,3706.297,7223743900,71506327436,3027.506,2999.71,3028.564,2960.591,14741577800,1.68334E+11,3290.387,3258.236,3296.94,3212.445,8824448100,1.23641E+11,12396.496,12294.875,12456.961,12097.602,1155530775,20499181184
2009/9/17,3785.245,3868.667,3881.849,3785.245,7766327500,76549294919,3015.586,3060.26,3064.234,3015.586,16074039100,1.78152E+11,3274.582,3320.096,3329.116,3274.582,9133340400,1.25326E+11,12334.96,12473.607,12521.88,12334.96,1019017468,19038238955
2009/9/18,3879.099,3739.732,3892.17,3707.022,8051587800,79292552224,3063.309,2962.667,3068.028,2940.83,16807658400,1.81459E+11,3325.061,3199.689,3330.432,3170.962,10048840400,1.31632E+11,12486.782,11977.401,12488.602,11854.242,1163503097,20896203319
